,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
5077,10988411,24923555,Entire home/apt,,Praha 2,4,5.0,2.0,1.0,1.0,49.0,2.0,50.070706,14.438678,2016-03-21 15:45:48.451349
5078,10991010,57006239,Entire home/apt,,Praha 9,0,,2.0,1.0,1.0,35.0,1.0,50.102187,14.509307,2016-03-21 15:28:02.884861
5079,10992693,16749843,Entire home/apt,,Praha 8,2,4.5,2.0,1.0,1.0,43.0,1.0,50.093325,14.457976,2016-03-21 14:13:11.156383
5080,11000672,16518397,Private room,,Praha 1,4,5.0,2.0,1.0,,30.0,2.0,50.09158,14.434565,2016-03-21 17:01:26.770391
5081,11000891,13435717,Entire home/apt,,Praha 1,1,5.0,2.0,0.0,1.0,71.0,2.0,50.080461,14.421157,2016-03-21 17:11:43.298343
5082,11021383,33139160,Private room,,Praha 2,0,,2.0,1.0,1.0,19.0,2.0,50.06692,14.432316,2016-03-21 16:02:29.433082
5083,11025754,56167442,Entire home/apt,,Praha 6,0,,4.0,1.0,1.0,40.0,2.0,50.107063,14.395324,2016-03-21 17:27:36.359481
5084,11026097,29962415,Entire home/apt,,Praha 10,0,,3.0,1.0,1.0,22.0,2.0,50.0832,14.499559,2016-03-21 18:00:58.868119
5085,11029028,50757882,Private room,,Praha 2,0,,1.0,1.0,1.0,29.0,1.0,50.077271,14.439919,2016-03-21 19:04:07.259165
5086,11029046,57233058,Entire home/apt,,Praha 4,0,,4.0,1.0,1.0,25.0,3.0,50.050114,14.457416,2016-03-21 17:27:45.255278
5087,11031368,3502054,Entire home/apt,,Praha 3,2,5.0,2.0,1.0,1.0,40.0,1.0,50.076345,14.4527,2016-03-21 14:57:54.221697
5088,11031767,13435717,Entire home/apt,,Praha 1,0,,2.0,0.0,1.0,71.0,2.0,50.082148,14.421008,2016-03-21 15:07:07.479733
5089,11032524,57251029,Private room,,Praha 6,0,,2.0,1.0,1.0,46.0,1.0,50.107182,14.376607,2016-03-21 16:53:40.447945
5090,11034903,39609777,Entire home/apt,,Praha 1,9,5.0,2.0,0.0,1.0,44.0,1.0,50.080523,14.415305,2016-03-21 17:02:37.513684
5091,11039445,48866210,Shared room,,Praha 6,0,,3.0,1.0,0.0,44.0,1.0,50.094129,14.370803,2016-03-21 17:50:52.498407
5092,11039466,57283164,Entire home/apt,,Praha 5,3,4.5,3.0,1.0,1.0,38.0,2.0,50.068426,14.400394,2016-03-21 16:41:27.441521
5093,11039596,48866210,Shared room,,Praha 6,0,,4.0,1.0,0.0,66.0,1.0,50.095443,14.371351,2016-03-21 17:21:54.870356
5094,11041163,55993991,Private room,,Praha 2,0,,3.0,1.0,1.0,64.0,1.0,50.075369,14.423278,2016-03-21 18:12:15.982772
5095,11041382,27455501,Entire home/apt,,Praha 1,2,5.0,,4.0,,119.0,2.0,50.087037,14.400881,2016-03-21 15:25:10.086803
5096,11042734,23277522,Private room,,Praha 10,0,,2.0,1.0,,24.0,1.0,50.070435,14.458908,2016-03-21 14:29:43.586672
5097,11042829,23277522,Private room,,Praha 10,0,,2.0,1.0,,29.0,1.0,50.071057,14.457534,2016-03-21 19:03:06.045546
5098,11051334,3502054,Entire home/apt,,Praha 5,1,5.0,4.0,0.0,1.0,40.0,1.0,50.074968,14.396539,2016-03-21 17:15:37.836381
5099,11052481,57362714,Entire home/apt,,Praha 7,2,3.5,4.0,2.0,1.0,52.0,1.0,50.10223,14.445106,2016-03-21 17:13:16.052293
5100,11053405,57222164,Entire home/apt,,Praha 9,0,,4.0,1.0,1.0,24.0,1.0,50.099906,14.486888,2016-03-21 16:44:45.693916
5101,11056409,57383703,Entire home/apt,,Praha 12,0,,4.0,2.0,1.0,38.0,5.0,50.008202,14.453917,2016-03-21 16:40:34.445259
5102,11058484,57396445,Entire home/apt,,Praha 10,0,,5.0,1.0,1.0,58.0,1.0,50.071559,14.472882,2016-03-21 15:01:39.079742
5103,11061550,50452787,Entire home/apt,,Praha 5,1,,3.0,0.0,1.0,34.0,1.0,50.067468,14.401831,2016-03-21 16:51:44.724877
5104,11062816,17107311,Entire home/apt,,Praha 1,0,,4.0,1.0,1.0,43.0,1.0,50.086862,14.407759,2016-03-21 14:13:05.691857
5105,11063819,17107311,Entire home/apt,,Praha 1,4,5.0,5.0,2.0,1.0,43.0,1.0,50.086633,14.406372,2016-03-21 16:05:19.915675
5106,11073479,1167781,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,69.0,,50.086205,14.431736,2016-03-21 16:00:49.539566
5107,11074094,1167781,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,69.0,2.0,50.088008,14.432077,2016-03-21 16:01:24.172758
5108,11075157,36526565,Private room,,Praha 7,0,,3.0,1.0,1.0,35.0,,50.108328,14.456352,2016-03-21 18:20:40.078898
5109,11075526,29918257,Entire home/apt,,Praha 1,0,,4.0,1.0,1.0,68.0,2.0,50.085082,14.430042,2016-03-21 14:38:04.980401
5110,11075837,28793244,Entire home/apt,,Praha 2,1,5.0,,3.0,1.0,231.0,2.0,50.073934,14.415703,2016-03-21 18:34:54.315734
5111,11077257,57505810,Private room,,Praha 1,0,,2.0,1.0,,39.0,1.0,50.085782,14.428193,2016-03-21 15:26:16.591025
5112,11082877,13476807,Entire home/apt,,Praha 3,0,,4.0,2.0,2.0,85.0,2.0,50.086817,14.4647,2016-03-21 19:10:10.513737
5113,11085755,46918005,Entire home/apt,,Praha 10,2,5.0,4.0,1.0,1.0,42.0,,50.070253,14.450404,2016-03-21 18:02:22.831534
5114,11090351,14832408,Private room,,Praha 1,0,,2.0,1.0,,46.0,1.0,50.091788,14.428818,2016-03-21 17:21:24.372211
5115,11091568,57595065,Entire home/apt,,Praha 5,0,,2.0,1.0,1.0,43.0,3.0,50.072503,14.409809,2016-03-21 16:29:18.318367
5116,11092097,42618216,Private room,,Praha 2,1,5.0,2.0,1.0,1.0,43.0,1.0,50.079213,14.435816,2016-03-21 15:52:06.762650
5117,11092573,42618216,Private room,,Praha 2,0,,2.0,1.0,,35.0,1.0,50.079297,14.436104,2016-03-21 19:11:59.286522
5118,11093384,4182309,Entire home/apt,,Praha 5,6,5.0,2.0,1.0,1.0,29.0,2.0,50.0774,14.406653,2016-03-21 15:08:50.987320
5119,11096750,14832408,Private room,,Praha 1,0,,4.0,1.0,,46.0,1.0,50.091792,14.429477,2016-03-21 15:25:44.575111
5120,11098049,29375972,Entire home/apt,,Praha 7,0,,3.0,2.0,1.0,46.0,2.0,50.101493,14.447314,2016-03-21 14:59:11.561562
5121,11098085,14832408,Private room,,Praha 1,0,,5.0,1.0,,46.0,1.0,50.090143,14.427812,2016-03-21 16:05:16.708761
5122,11100595,57650068,Entire home/apt,,Praha 1,2,5.0,4.0,2.0,1.0,116.0,3.0,50.091664,14.425765,2016-03-21 14:24:23.291988
5123,11103647,6649361,Entire home/apt,,Praha 3,3,5.0,4.0,2.0,1.0,42.0,,50.079325,14.458869,2016-03-21 16:38:43.963438
5124,11106580,2730781,Entire home/apt,,Praha 1,0,,4.0,2.0,,231.0,2.0,50.090911,14.418423,2016-03-21 18:10:56.555623
5125,11110065,26462798,Entire home/apt,,Praha 2,0,,4.0,1.0,,174.0,7.0,50.070117,14.416887,2016-03-21 14:37:40.886573
5126,11111417,28123981,Entire home/apt,,Praha 5,0,,2.0,0.0,1.0,29.0,2.0,50.071439,14.395157,2016-03-21 17:35:12.164595
5127,11111845,6161116,Entire home/apt,,Praha 13,0,,4.0,1.0,1.0,35.0,2.0,50.051894,14.343673,2016-03-21 14:13:51.768108
5128,11115183,11468801,Entire home/apt,,Praha 4,1,5.0,4.0,2.0,1.0,40.0,2.0,50.054585,14.436796,2016-03-21 15:54:31.453060
5129,11119934,57762700,Entire home/apt,,Praha 1,0,,4.0,1.0,1.0,41.0,2.0,50.085014,14.404511,2016-03-21 16:10:53.518259
5130,11120335,1432704,Entire home/apt,,Praha 6,2,4.5,3.0,1.0,1.0,42.0,1.0,50.084533,14.373911,2016-03-21 16:18:36.510870
5131,11120655,6649361,Entire home/apt,,Praha 3,3,5.0,3.0,2.0,1.0,38.0,,50.079129,14.459813,2016-03-21 15:18:32.802512
5132,11122333,4351544,Entire home/apt,,Praha 1,5,5.0,4.0,1.0,1.0,64.0,1.0,50.079302,14.423193,2016-03-21 19:06:10.547226
5133,11130281,50392665,Private room,,Praha 1,0,,1.0,1.0,1.0,24.0,3.0,50.079502,14.420195,2016-03-21 16:45:37.851288
5134,11131009,29232862,Entire home/apt,,Praha 3,1,5.0,2.0,1.0,1.0,58.0,1.0,50.086986,14.442086,2016-03-21 14:26:22.022723
5135,11131475,45965978,Entire home/apt,,Praha 4,0,,2.0,0.0,1.0,35.0,1.0,50.022481,14.41547,2016-03-21 18:47:56.187436
5136,11131905,57370173,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,74.0,2.0,50.08381,14.41671,2016-03-21 16:59:43.635049
5137,11133358,10473907,Private room,,Praha 1,0,,2.0,1.0,2.0,57.0,1.0,50.085784,14.422073,2016-03-21 15:37:16.016715
5138,11133634,6331366,Private room,,Praha 1,0,,3.0,1.0,1.0,104.0,1.0,50.088574,14.403116,2016-03-21 19:13:46.128650
5139,11134800,14228669,Entire home/apt,,Praha 7,0,,2.0,1.0,1.0,26.0,2.0,50.103913,14.450568,2016-03-21 15:20:22.170719
5140,11135360,50661962,Private room,,Praha 3,3,4.5,3.0,1.0,1.0,15.0,1.0,50.091485,14.475249,2016-03-21 15:22:08.901191
5141,11137507,6750421,Entire home/apt,,Praha 5,0,,,3.0,2.0,92.0,,50.076419,14.407534,2016-03-21 18:29:02.545574
5142,11138548,6750421,Entire home/apt,,Praha 5,0,,,2.0,2.0,92.0,,50.074438,14.408115,2016-03-21 15:30:21.819128
5143,11140918,51145953,Private room,,Praha 4,0,,2.0,1.0,1.0,29.0,1.0,50.040386,14.420173,2016-03-21 18:34:12.103806
5144,11146179,6750421,Entire home/apt,,Praha 5,0,,,3.0,,92.0,3.0,50.074604,14.407385,2016-03-21 16:37:13.127699
5145,11154259,26906321,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,60.0,2.0,50.088483,14.398639,2016-03-21 14:45:57.890674
5146,11155599,58009162,Entire home/apt,,Praha 1,1,5.0,,2.0,1.0,149.0,,50.085375,14.40445,2016-03-21 14:49:27.615681
5147,11161439,58049054,Entire home/apt,,Praha 1,5,5.0,,2.0,1.0,35.0,2.0,50.078335,14.426886,2016-03-21 16:03:15.507186
5148,11172391,4182309,Private room,,Praha 10,0,,2.0,1.0,1.0,22.0,3.0,50.069028,14.499534,2016-03-21 18:07:51.455440
5149,11175726,58153824,Entire home/apt,,Praha 4,0,,4.0,2.0,,93.0,1.0,50.052821,14.41741,2016-03-21 15:00:00.529256
5150,11178141,57975578,Private room,,Praha 4,0,,1.0,1.0,1.0,30.0,1.0,50.048862,14.448235,2016-03-21 16:40:48.209377
5151,11181208,8622866,Entire home/apt,,Praha 6,0,,4.0,1.0,1.0,22.0,2.0,50.107559,14.395871,2016-03-21 14:53:27.677498
5152,11185577,53992297,Shared room,,Praha 6,0,,1.0,1.0,,14.0,1.0,50.099954,14.402273,2016-03-21 17:05:42.654754
5153,11193404,5500344,Entire home/apt,,Praha 1,0,,2.0,0.0,1.0,53.0,2.0,50.089464,14.403253,2016-03-21 16:58:08.755522
5154,11193435,5500344,Entire home/apt,,Praha 1,1,5.0,4.0,1.0,1.0,75.0,2.0,50.089381,14.403532,2016-03-21 18:19:22.705057
5155,11194653,5357705,Shared room,,Praha 1,0,,,1.0,1.0,10.0,1.0,50.083189,14.430586,2016-03-21 17:01:12.401958
5156,11195697,9415279,Entire home/apt,,Praha 10,0,,4.0,1.0,1.0,42.0,2.0,50.066456,14.460737,2016-03-21 14:40:31.435573
5157,11197734,58303317,Entire home/apt,,Praha 4,0,,3.0,1.0,1.0,26.0,2.0,50.043904,14.453632,2016-03-21 19:12:05.855862
5158,11200330,58319531,Private room,,Praha 1,6,3.5,2.0,1.0,1.0,22.0,1.0,50.091173,14.430896,2016-03-21 15:28:16.734383
5159,11207286,40094009,Private room,,Praha 3,0,,1.0,1.0,1.0,18.0,3.0,50.076738,14.452758,2016-03-21 18:47:06.867776
5160,11208685,38947962,Entire home/apt,,Praha 12,0,,2.0,1.0,1.0,14.0,3.0,50.00912,14.423354,2016-03-21 15:09:54.002393
5161,11208723,38947962,Entire home/apt,,Praha 12,0,,4.0,3.0,1.0,19.0,3.0,50.007642,14.420393,2016-03-21 17:22:24.850609
5162,11209025,51005551,Private room,,Praha 1,4,5.0,3.0,1.0,2.0,37.0,1.0,50.079774,14.421812,2016-03-21 16:35:59.316667
5163,11209499,50129110,Private room,,Praha 3,2,5.0,3.0,1.0,,13.0,2.0,50.083028,14.454388,2016-03-21 14:57:19.013552
5164,11214783,49477816,Entire home/apt,,Praha 1,0,,,6.0,,278.0,2.0,50.087354,14.405172,2016-03-21 17:19:26.377634
5165,11215831,53525408,Entire home/apt,,Praha 3,0,,2.0,1.0,1.0,31.0,2.0,50.080774,14.457456,2016-03-21 14:52:41.315321
5166,11217793,10680564,Entire home/apt,,Praha 1,4,5.0,3.0,1.0,1.0,41.0,2.0,50.081461,14.416871,2016-03-21 15:51:56.054360
5167,11222524,50109170,Entire home/apt,,Praha 2,0,,2.0,0.0,,35.0,2.0,50.077979,14.43249,2016-03-21 14:30:47.004860
5168,11226201,54583056,Entire home/apt,,Praha 7,0,,2.0,1.0,1.0,106.0,1.0,50.106145,14.451839,2016-03-21 17:28:33.179404
5169,11226323,58503280,Entire home/apt,,Praha 6,0,,,2.0,1.0,107.0,2.0,50.104283,14.379967,2016-03-21 16:29:27.184315
5170,11230001,58536568,Entire home/apt,,Praha 6,0,,,2.0,,174.0,1.0,50.096997,14.365982,2016-03-21 15:20:19.992976
5171,11237547,9522820,Entire home/apt,,Praha 3,3,4.0,4.0,1.0,1.0,53.0,1.0,50.084597,14.441472,2016-03-21 14:52:20.917052
5172,11238545,58600974,Private room,,Praha 3,0,,,1.0,3.0,32.0,1.0,50.092826,14.486575,2016-03-21 15:43:57.229518
5173,11240263,58614704,Shared room,,Zli?ín,0,,2.0,1.0,1.0,18.0,1.0,50.054959,14.281125,2016-03-21 16:41:09.605632
5174,11240559,58620023,Entire home/apt,,Praha 8,0,,2.0,1.0,1.0,61.0,2.0,50.109933,14.474766,2016-03-21 14:15:03.498591
5175,11241099,36271270,Private room,,Praha 7,2,5.0,4.0,1.0,1.0,20.0,1.0,50.103209,14.437148,2016-03-21 18:26:39.495666
5176,11245341,36271270,Private room,,Praha 7,2,5.0,4.0,1.0,1.0,20.0,1.0,50.103286,14.437107,2016-03-21 18:38:45.075329
5177,11245551,36271270,Private room,,Praha 7,2,5.0,2.0,1.0,1.0,19.0,1.0,50.102202,14.437482,2016-03-21 14:11:29.789562
5178,11248211,58554155,Entire home/apt,,Praha 6,0,,2.0,0.0,1.0,32.0,1.0,50.085646,14.372493,2016-03-21 18:15:09.064057
5179,11249472,16525161,Entire home/apt,,Praha 1,1,5.0,4.0,1.0,,57.0,1.0,50.078611,14.427004,2016-03-21 14:25:56.402015
5180,11251973,58695546,Entire home/apt,,Praha 10,0,,2.0,1.0,1.0,34.0,1.0,50.064849,14.460274,2016-03-21 16:40:22.174281
5181,11252078,58695546,Entire home/apt,,Praha 10,0,,2.0,1.0,1.0,34.0,1.0,50.06464,14.459526,2016-03-21 17:46:56.437524
5182,11256801,27956054,Entire home/apt,,Praha 4,0,,4.0,2.0,1.0,26.0,2.0,50.053832,14.420558,2016-03-21 17:49:21.086918
5183,11257923,54244922,Private room,,Praha 8,0,,2.0,1.0,,22.0,2.0,50.123253,14.451646,2016-03-21 15:51:38.339680
5184,11258219,58751822,Entire home/apt,,Praha 6,0,,3.0,2.0,1.0,52.0,1.0,50.100036,14.367842,2016-03-21 16:19:24.697705
5185,11262454,979938,Private room,,Praha 1,2,4.0,3.0,1.0,1.0,22.0,2.0,50.083292,14.431299,2016-03-21 15:55:41.280222
5186,11264942,19373458,Private room,,Praha 2,0,,2.0,1.0,1.0,23.0,2.0,50.070005,14.442373,2016-03-21 15:55:28.465709
5187,11265272,5357705,Shared room,,Praha 1,1,4.0,,1.0,1.0,10.0,1.0,50.08493,14.429364,2016-03-21 15:37:56.284799
5188,11265780,58812920,Entire home/apt,,Praha 3,1,5.0,2.0,1.0,1.0,64.0,,50.085225,14.450624,2016-03-21 14:21:59.097389
5189,11266182,54312744,Private room,,Praha 3,1,,2.0,1.0,1.0,20.0,1.0,50.081488,14.4457,2016-03-21 16:05:55.089502
5190,11266281,58816916,Entire home/apt,,Praha 4,0,,4.0,2.0,1.0,116.0,1.0,50.056899,14.469141,2016-03-21 17:21:04.624823
5191,11267423,32679173,Private room,,Praha 2,0,,2.0,1.0,,39.0,2.0,50.073763,14.444306,2016-03-21 18:57:31.262076
5192,11268333,31999647,Private room,,Suchdol,0,,2.0,1.0,1.0,23.0,2.0,50.134845,14.369642,2016-03-21 14:11:15.054875
5193,11268816,58835188,Private room,,Praha 1,0,,2.0,1.0,1.0,35.0,2.0,50.088722,14.436001,2016-03-21 14:25:34.513958
5194,11278795,58904114,Entire home/apt,,Praha 2,0,,4.0,2.0,1.0,36.0,2.0,50.06766,14.434887,2016-03-21 18:58:38.330865
5195,11287398,58971923,Entire home/apt,,Praha 5,1,,4.0,2.0,1.0,70.0,1.0,50.072873,14.396511,2016-03-21 15:42:11.068037
5196,11288776,16533906,Entire home/apt,,Praha 3,0,,4.0,1.0,1.0,64.0,2.0,50.083773,14.453106,2016-03-21 14:28:47.905783
5197,11289153,35805541,Private room,,Praha 2,5,5.0,2.0,1.0,1.0,35.0,1.0,50.073927,14.448617,2016-03-21 15:22:00.624172
5198,11289707,35805541,Private room,,Praha 2,6,4.5,2.0,1.0,1.0,33.0,1.0,50.075923,14.447809,2016-03-21 14:56:40.665886
5199,11289809,35805541,Private room,,Praha 2,0,,2.0,1.0,2.0,37.0,1.0,50.075422,14.448109,2016-03-21 17:53:07.789384
5200,11292697,49477816,Entire home/apt,,Praha 1,0,,,4.0,,232.0,2.0,50.086968,14.405733,2016-03-21 18:45:06.035397
5201,11298284,25924397,Entire home/apt,,Praha 3,1,5.0,4.0,1.0,1.0,40.0,1.0,50.080107,14.456669,2016-03-21 16:22:00.897459
5202,11299074,49477816,Entire home/apt,,Praha 1,0,,,6.0,,278.0,2.0,50.087445,14.405468,2016-03-21 16:41:48.050248
5203,11299594,49477816,Entire home/apt,,Praha 1,0,,4.0,1.0,,104.0,2.0,50.085642,14.404423,2016-03-21 17:44:22.590797
5204,11299886,48310655,Private room,,Praha 12,0,,2.0,1.0,1.0,26.0,1.0,50.014088,14.418701,2016-03-21 18:43:52.270638
5205,11301190,1210249,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,58.0,2.0,50.089447,14.42119,2016-03-21 17:26:11.688719
5206,11302157,47635986,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,58.0,2.0,50.088914,14.420876,2016-03-21 15:38:40.552948
5207,11310290,47308522,Entire home/apt,,Praha 7,0,,4.0,1.0,1.0,29.0,2.0,50.104712,14.434793,2016-03-21 14:55:43.708005
5208,11318347,4473268,Private room,,Praha 1,0,,2.0,1.0,1.0,40.0,2.0,50.092888,14.434036,2016-03-21 17:35:07.841142
5209,11321467,50738283,Entire home/apt,,Praha 8,0,,2.0,1.0,1.0,26.0,1.0,50.10795,14.47156,2016-03-21 19:11:33.060414
5210,11322029,9768243,Private room,,Praha 10,0,,2.0,1.0,,22.0,1.0,50.071746,14.454707,2016-03-21 15:29:26.607756
5211,11330253,33599224,Entire home/apt,,Praha 1,2,5.0,5.0,2.0,1.0,92.0,,50.079688,14.424392,2016-03-21 17:44:35.201344
5212,11330484,9345552,Entire home/apt,,Praha 1,0,,,3.0,2.0,219.0,,50.077222,14.428728,2016-03-21 18:58:16.837709
5213,11331460,29428869,Entire home/apt,,Praha 10,5,5.0,3.0,1.0,1.0,36.0,2.0,50.066775,14.455387,2016-03-21 17:36:17.384861
5214,11331869,3327168,Entire home/apt,,Praha 6,0,,4.0,1.0,1.0,70.0,1.0,50.083091,14.377005,2016-03-21 15:45:02.563636
5215,11332042,38650478,Entire home/apt,,Praha 7,0,,2.0,1.0,1.0,38.0,2.0,50.099964,14.419205,2016-03-21 16:05:29.035801
5216,11333434,49477816,Entire home/apt,,Praha 1,0,,,2.0,2.0,146.0,2.0,50.086621,14.405666,2016-03-21 15:37:18.754344
5217,11333829,49265006,Private room,,Praha 2,0,,2.0,1.0,1.0,24.0,1.0,50.07105,14.415398,2016-03-21 15:29:30.667212
5218,11336516,35806402,Entire home/apt,,Praha 7,0,,2.0,1.0,1.0,40.0,1.0,50.11051,14.44683,2016-03-21 17:36:38.255935
5219,11338298,59343867,Entire home/apt,,Praha 1,5,5.0,4.0,1.0,1.0,35.0,1.0,50.083478,14.431335,2016-03-21 15:43:23.830459
5220,11338835,59346101,Entire home/apt,,Praha 9,0,,2.0,0.0,1.0,40.0,1.0,50.106152,14.501036,2016-03-21 18:30:18.784094
5221,11339413,49477816,Entire home/apt,,Praha 1,0,,4.0,1.0,,139.0,2.0,50.087187,14.404224,2016-03-21 16:20:28.985729
5222,11339457,59349349,Private room,,Praha 6,1,4.0,2.0,1.0,1.0,22.0,1.0,50.08365,14.34519,2016-03-21 18:57:18.206214
5223,11340832,24787200,Entire home/apt,,Praha 8,0,,4.0,0.0,1.0,32.0,2.0,50.104854,14.478542,2016-03-21 14:44:23.271502
5224,11341779,40096661,Entire home/apt,,Praha 3,0,,3.0,1.0,1.0,49.0,2.0,50.079071,14.458654,2016-03-21 14:58:04.118547
5225,11347389,59305899,Shared room,,Praha 10,0,,2.0,1.0,1.0,18.0,1.0,50.083055,14.502592,2016-03-21 16:43:11.914316
5226,11348403,9522820,Entire home/apt,,Praha 8,1,4.0,3.0,1.0,1.0,46.0,1.0,50.102418,14.474503,2016-03-21 17:11:03.049563
5227,11348481,49477816,Entire home/apt,,Praha 1,0,,4.0,1.0,,151.0,2.0,50.08716,14.405117,2016-03-21 15:09:29.002415
5228,11351992,55088301,Entire home/apt,,Praha 1,1,5.0,4.0,2.0,1.0,46.0,1.0,50.092503,14.434037,2016-03-21 14:31:10.350103
5229,11353879,59465719,Entire home/apt,,Praha 3,0,,,3.0,3.0,80.0,3.0,50.075874,14.449743,2016-03-21 15:16:37.600920
5230,11354096,27105263,Entire home/apt,,Praha 2,4,5.0,4.0,2.0,2.0,75.0,1.0,50.067642,14.41606,2016-03-21 18:01:04.363462
5231,11356788,53992297,Private room,,Praha 6,3,5.0,1.0,1.0,,11.0,1.0,50.100241,14.402526,2016-03-21 15:54:02.375876
5232,11358047,15683232,Entire home/apt,,Praha 3,0,,5.0,2.0,1.0,93.0,3.0,50.079021,14.453402,2016-03-21 14:52:36.144279
5233,11358114,6096213,Entire home/apt,,Praha 6,0,,4.0,1.0,1.0,43.0,2.0,50.082976,14.36804,2016-03-21 17:30:19.603683
5234,11358342,39409663,Entire home/apt,,Praha 7,0,,3.0,1.0,,43.0,3.0,50.102544,14.418736,2016-03-21 16:25:13.669896
5235,11359821,59504538,Entire home/apt,,Praha 3,1,5.0,,2.0,1.0,59.0,1.0,50.086544,14.447737,2016-03-21 14:45:02.783470
5236,11360896,5357705,Private room,,Praha 1,0,,4.0,1.0,,26.0,1.0,50.084327,14.429722,2016-03-21 18:01:08.918322
5237,11373297,14121565,Entire home/apt,,Praha 1,0,,,3.0,1.0,151.0,1.0,50.088371,14.405011,2016-03-21 18:19:43.982597
5238,11373570,3529680,Private room,,Praha 6,0,,4.0,1.0,1.0,19.0,2.0,50.098118,14.337879,2016-03-21 17:15:42.035633
5239,11375337,59629547,Entire home/apt,,Praha 5,0,,3.0,0.0,1.0,52.0,2.0,50.070013,14.400745,2016-03-21 19:18:21.227121
5240,11375640,23277522,Entire home/apt,,Praha 10,0,,,6.0,,290.0,1.0,50.072309,14.459584,2016-03-21 19:00:21.421338
5241,11376665,13300847,Entire home/apt,,Praha 2,2,5.0,,1.0,1.0,44.0,,50.065689,14.430764,2016-03-21 14:12:55.415306
5242,11383135,59696604,Entire home/apt,,Praha 10,0,,,5.0,5.0,32.0,1.0,50.078361,14.489734,2016-03-21 15:13:35.816702
5243,11386496,27044998,Entire home/apt,,Praha 5,0,,2.0,2.0,1.0,40.0,2.0,50.07384,14.39398,2016-03-21 18:07:02.649774
5244,11386646,4001948,Entire home/apt,,Praha 5,0,,3.0,1.0,1.0,43.0,1.0,50.061513,14.40883,2016-03-21 15:58:29.643545
5245,11391482,59759344,Entire home/apt,,Praha 13,0,,2.0,1.0,1.0,32.0,2.0,50.043749,14.329374,2016-03-21 17:44:49.276833
5246,11392317,9480794,Entire home/apt,,Praha 1,1,5.0,4.0,1.0,1.0,46.0,,50.088011,14.418923,2016-03-21 18:30:37.788619
5247,11394357,59782960,Entire home/apt,,Praha 13,0,,4.0,2.0,1.0,43.0,2.0,50.050763,14.351243,2016-03-21 14:15:48.415031
5248,11394853,8099929,Entire home/apt,,Praha 4,1,5.0,4.0,2.0,1.0,43.0,1.0,50.055578,14.422086,2016-03-21 16:50:24.489150
5249,11402980,9550037,Entire home/apt,,Praha 1,1,5.0,,2.0,,116.0,2.0,50.091148,14.434127,2016-03-21 15:22:19.332716
5250,11403425,59859431,Entire home/apt,,Praha 4,0,,2.0,1.0,1.0,22.0,1.0,50.060456,14.448285,2016-03-21 14:51:12.372866
5251,11406936,28793244,Entire home/apt,,Praha 2,1,5.0,,2.0,1.0,174.0,2.0,50.075913,14.414043,2016-03-21 18:17:34.969290
5252,11407433,3112606,Entire home/apt,,Praha 2,0,,3.0,0.0,1.0,52.0,,50.07695,14.42892,2016-03-21 16:57:26.345039
5253,11410424,59904592,Shared room,,Libu,0,,2.0,1.0,1.0,10.0,1.0,50.007377,14.466155,2016-03-21 19:19:17.250767
5254,11410618,55754306,Entire home/apt,,Praha 3,1,5.0,4.0,2.0,1.0,52.0,2.0,50.084999,14.447731,2016-03-21 15:02:55.574776
5255,11411563,47635986,Entire home/apt,,Praha 1,0,,2.0,1.0,1.0,58.0,2.0,50.091492,14.422242,2016-03-21 18:50:59.791539
5256,11411707,59914232,Private room,,Praha 1,0,,3.0,1.0,1.0,22.0,1.0,50.082139,14.423653,2016-03-21 17:09:52.670043
5257,11414154,46642311,Entire home/apt,,Praha 1,3,4.5,4.0,1.0,1.0,80.0,2.0,50.085594,14.431515,2016-03-21 16:16:03.941382
5258,11417700,49191303,Entire home/apt,,Praha 1,2,5.0,2.0,1.0,1.0,43.0,,50.091804,14.431475,2016-03-21 16:50:20.859787
5259,11423510,24476648,Entire home/apt,,Praha 3,0,,,3.0,,73.0,1.0,50.081187,14.454053,2016-03-21 17:03:34.594926
5260,11429461,60044132,Entire home/apt,,Praha 6,0,,3.0,1.0,1.0,41.0,2.0,50.089005,14.325518,2016-03-21 16:23:08.258938
5261,11429953,7085715,Entire home/apt,,Praha 2,0,,5.0,1.0,1.0,93.0,3.0,50.075702,14.433017,2016-03-21 17:01:24.441965
5262,11430164,60047269,Entire home/apt,,Praha 8,0,,2.0,1.0,1.0,80.0,1.0,50.092244,14.451965,2016-03-21 17:14:28.878109
5263,11435631,60086303,Entire home/apt,,Praha 6,0,,2.0,0.0,1.0,43.0,1.0,50.099716,14.381434,2016-03-21 17:45:09.064118
5264,11438232,9522820,Entire home/apt,,Praha 3,4,4.0,3.0,1.0,1.0,41.0,1.0,50.086236,14.442136,2016-03-21 16:10:49.193506
5265,11439407,58835188,Entire home/apt,,Praha 1,0,,,3.0,1.0,104.0,3.0,50.090321,14.434431,2016-03-21 16:58:11.044380
